"wave","country_code","happy","health","life","gTrust","finance","nTrust","income","edu","edu_c","country"
2,392,"2","3","5","1","5",NA,"3",NA,NA,"Japan"
2,392,"2","3","6","1","4",NA,"9",NA,NA,"Japan"
2,392,"1","3","8","1","7",NA,"7",NA,NA,"Japan"
2,392,"3","2","7","1","6",NA,"1",NA,NA,"Japan"
2,392,"3","3","4","1","3",NA,"1",NA,NA,"Japan"
2,392,"2","3","6","1","5",NA,"6",NA,NA,"Japan"
2,392,"2","2","1","2","1",NA,"6",NA,NA,"Japan"
2,392,"3","3","3","2",NA,NA,"3",NA,NA,"Japan"
2,392,"1","2","7","2",NA,NA,"2",NA,NA,"Japan"
2,392,NA,"3","3","2","1",NA,"3",NA,NA,"Japan"
2,392,"2","3","6","2","7",NA,"2",NA,NA,"Japan"
2,392,"2","2","5","2","5",NA,"2",NA,NA,"Japan"
2,392,"3","2","8","2","8",NA,"4",NA,NA,"Japan"
2,392,"2","2","6",NA,"8",NA,"3",NA,NA,"Japan"
2,392,"1","1","8","1","1",NA,"2",NA,NA,"Japan"
2,392,"1","3","9","2","8",NA,"2",NA,NA,"Japan"
2,392,"1","3","7","2","6",NA,"4",NA,NA,"Japan"
2,392,"2","2","8","2","8",NA,"5",NA,NA,"Japan"
2,392,"1","1","8",NA,"1",NA,NA,NA,NA,"Japan"
2,392,"2","3","6","2","6",NA,NA,NA,NA,"Japan"
2,392,"2","2","8",NA,"6",NA,NA,NA,NA,"Japan"
2,392,"2","3","8","1","8",NA,"2",NA,NA,"Japan"
2,392,"2","2","9","2","8",NA,"7",NA,NA,"Japan"
2,392,"3","2","6",NA,"2",NA,"6",NA,NA,"Japan"
2,392,"1","1","9","1","9",NA,"10",NA,NA,"Japan"
2,392,"2","3","6","2","10",NA,NA,NA,NA,"Japan"
2,392,"2","3","7","2","3",NA,"4",NA,NA,"Japan"
2,392,"2","2","7","1","7",NA,"4",NA,NA,"Japan"
2,392,"1","3",NA,"1","10",NA,"3",NA,NA,"Japan"
2,392,"1","2","4","2","10",NA,"10",NA,NA,"Japan"
2,392,"2","2","5",NA,"5",NA,"4",NA,NA,"Japan"
2,392,"2","3","6","2","6",NA,"2",NA,NA,"Japan"
2,392,"2","2","9","2","9",NA,"10",NA,NA,"Japan"
2,392,"1","2","8","2","8",NA,"4",NA,NA,"Japan"
2,392,"2","3","8",NA,"8",NA,"8",NA,NA,"Japan"
2,392,"2","2","7","1","6",NA,"6",NA,NA,"Japan"
2,392,"2","4","6","1","6",NA,"5",NA,NA,"Japan"
2,392,"2","4",NA,"1","6",NA,"1",NA,NA,"Japan"
2,392,"2","2","8","1","6",NA,"5",NA,NA,"Japan"
2,392,"2","2","8",NA,"9",NA,"9",NA,NA,"Japan"
2,392,"2","2","7","1","4",NA,"6",NA,NA,"Japan"
2,392,"3","1","3","2","3",NA,NA,NA,NA,"Japan"
2,392,"1","3","8","1","7",NA,"6",NA,NA,"Japan"
2,392,NA,"1","5","1","1",NA,"7",NA,NA,"Japan"
2,392,"2","2","9","2","5",NA,"4",NA,NA,"Japan"
2,392,"1","2","10","1","10",NA,NA,NA,NA,"Japan"
2,392,"2","2","4",NA,"3",NA,"1",NA,NA,"Japan"
2,392,"4","3","3","1","1",NA,"3",NA,NA,"Japan"
2,392,"2","4","8","2","5",NA,"7",NA,NA,"Japan"
2,392,"2","3","6","2","6",NA,"2",NA,NA,"Japan"
2,392,"2","4","6","2","2",NA,"6",NA,NA,"Japan"
2,392,"2","3","7","1","6",NA,"6",NA,NA,"Japan"
2,392,"2","3","6","2","6",NA,"1",NA,NA,"Japan"
2,392,"2","3","6","2","3",NA,"5",NA,NA,"Japan"
2,392,"2","3","8","2","7",NA,"8",NA,NA,"Japan"
2,392,"2","3","6","2","7",NA,"5",NA,NA,"Japan"
2,392,"2","3","8","2","3",NA,"5",NA,NA,"Japan"
2,392,"3","1","6","1",NA,NA,"2",NA,NA,"Japan"
2,392,"2","2","8","1","8",NA,"5",NA,NA,"Japan"
2,392,"2","3","8","1","8",NA,"4",NA,NA,"Japan"
2,392,"3","3","1","2","1",NA,"4",NA,NA,"Japan"
2,392,"3","3","5","2","5",NA,"7",NA,NA,"Japan"
2,392,"2","2","6","1","8",NA,"7",NA,NA,"Japan"
2,392,NA,NA,"1","1","3",NA,"3",NA,NA,"Japan"
2,392,"3","4","6","2","6",NA,"2",NA,NA,"Japan"
2,392,"2","1","8","2","4",NA,"3",NA,NA,"Japan"
2,392,"2","4","7","1","8",NA,"2",NA,NA,"Japan"
2,392,"3","3","4","1","3",NA,"5",NA,NA,"Japan"
2,392,"2","1","8","2","5",NA,"7",NA,NA,"Japan"
2,392,"2","4","5",NA,NA,NA,"4",NA,NA,"Japan"
2,392,NA,"3","5",NA,"5",NA,"3",NA,NA,"Japan"
2,392,"3","3","5","2","3",NA,"2",NA,NA,"Japan"
2,392,"2","3","5","2","5",NA,"9",NA,NA,"Japan"
2,392,NA,"3","6","2","5",NA,"5",NA,NA,"Japan"
2,392,"2","3","4","2","3",NA,"2",NA,NA,"Japan"
2,392,"3","4","6",NA,"6",NA,"3",NA,NA,"Japan"
2,392,"2","2","6","2","6",NA,"3",NA,NA,"Japan"
2,392,"4","3","5","2","3",NA,"5",NA,NA,"Japan"
2,392,"2","4","2","2","6",NA,"2",NA,NA,"Japan"
2,392,"2","2","8","1","8",NA,"2",NA,NA,"Japan"
2,392,"2","3","7","1","7",NA,"4",NA,NA,"Japan"
2,392,"2","1","8","2","8",NA,"3",NA,NA,"Japan"
2,392,"1","1","8","2","9",NA,NA,NA,NA,"Japan"
2,392,"2","2","8","1","7",NA,NA,NA,NA,"Japan"
2,392,"2","2","7","1","7",NA,"7",NA,NA,"Japan"
2,392,"2","3","8","2","8",NA,"4",NA,NA,"Japan"
2,392,"2","1","6","2","6",NA,NA,NA,NA,"Japan"
2,392,"2","1","5",NA,"6",NA,NA,NA,NA,"Japan"
2,392,"2","2","6","1","8",NA,"3",NA,NA,"Japan"
2,392,"2","2","4","2","3",NA,"6",NA,NA,"Japan"
2,392,"2","4","3","2","2",NA,"3",NA,NA,"Japan"
2,392,"2","3","5",NA,"6",NA,"5",NA,NA,"Japan"
2,392,"2","1","8","2","6",NA,"3",NA,NA,"Japan"
2,392,"2","3","6","1","7",NA,"4",NA,NA,"Japan"
2,392,"2","2","7","2","6",NA,"4",NA,NA,"Japan"
2,392,"1","3","9","1","8",NA,"4",NA,NA,"Japan"
2,392,"2","3","7","2","7",NA,"4",NA,NA,"Japan"
2,392,NA,"3","6","2","6",NA,"4",NA,NA,"Japan"
2,392,"1","1","8","1","9",NA,"4",NA,NA,"Japan"
2,392,"2","3","6","1","6",NA,"4",NA,NA,"Japan"
2,392,"1","3","8",NA,"9",NA,"4",NA,NA,"Japan"
2,392,"2","3","7","1","8",NA,"10",NA,NA,"Japan"
2,392,"2","3","6","1","5",NA,"6",NA,NA,"Japan"
2,392,"2","2","8","2","9",NA,"9",NA,NA,"Japan"
2,392,"1","3",NA,"1",NA,NA,"7",NA,NA,"Japan"
2,392,"1","2","8","2","5",NA,"3",NA,NA,"Japan"
2,392,"1","2","10","1","9",NA,"9",NA,NA,"Japan"
2,392,"3","4","4","2","8",NA,"3",NA,NA,"Japan"
2,392,NA,NA,"5","2","9",NA,NA,NA,NA,"Japan"
2,392,"2","3","8","1","8",NA,"10",NA,NA,"Japan"
2,392,"1","2","8","2","10",NA,"8",NA,NA,"Japan"
2,392,"3","3","4",NA,"9",NA,"9",NA,NA,"Japan"
2,392,"3","2","5","1","2",NA,"4",NA,NA,"Japan"
2,392,"3","2","7","1","5",NA,"10",NA,NA,"Japan"
2,392,"3","4","6","2","6",NA,"4",NA,NA,"Japan"
2,392,"1","2","10","1","9",NA,"10",NA,NA,"Japan"
2,392,"3","3","5","2","5",NA,"4",NA,NA,"Japan"
2,392,"1","1","8","2","6",NA,"4",NA,NA,"Japan"
2,392,"2","3","7","1","9",NA,"10",NA,NA,"Japan"
2,392,"2","2","6","2","4",NA,"3",NA,NA,"Japan"
2,392,NA,"3",NA,"2",NA,NA,"4",NA,NA,"Japan"
2,392,"3","3","6",NA,"3",NA,"3",NA,NA,"Japan"
2,392,"2","4","5","2","3",NA,"6",NA,NA,"Japan"
2,392,"2","2","7",NA,"6",NA,"5",NA,NA,"Japan"
2,392,"3","3","2","1","2",NA,"2",NA,NA,"Japan"
2,392,"2","2","6","2","6",NA,"5",NA,NA,"Japan"
2,392,"2","2","7","2","8",NA,"6",NA,NA,"Japan"
2,392,"2","3","8","2","9",NA,"5",NA,NA,"Japan"
2,392,"3","3","4","2","4",NA,"5",NA,NA,"Japan"
2,392,"2","3","2","2","7",NA,"5",NA,NA,"Japan"
2,392,"2",NA,"6","1","6",NA,"2",NA,NA,"Japan"
2,392,"2","3","6","2","6",NA,"8",NA,NA,"Japan"
2,392,"1","3","9","1","7",NA,"9",NA,NA,"Japan"
2,392,"1","2","6","2","3",NA,"2",NA,NA,"Japan"
2,392,"2","3","6","2","6",NA,"8",NA,NA,"Japan"
2,392,NA,"4","4","2","4",NA,"4",NA,NA,"Japan"
2,392,"2","2","7","1","8",NA,NA,NA,NA,"Japan"
2,392,"2","3","8","2","8",NA,"5",NA,NA,"Japan"
2,392,"1","1","10","1","6",NA,"7",NA,NA,"Japan"
2,392,"1","2","10",NA,"10",NA,NA,NA,NA,"Japan"
2,392,NA,"3","5","1","5",NA,"4",NA,NA,"Japan"
2,392,"2","2","8","2","4",NA,"6",NA,NA,"Japan"
2,392,"2","2","8","1","8",NA,"10",NA,NA,"Japan"
2,392,"3","3","4","1","5",NA,"5",NA,NA,"Japan"
2,392,"2","3",NA,"2",NA,NA,"6",NA,NA,"Japan"
2,392,"2","3","8","1","6",NA,"2",NA,NA,"Japan"
2,392,"2","5","9","2","7",NA,"4",NA,NA,"Japan"
2,392,"2","3","8","1","7",NA,"10",NA,NA,"Japan"
2,392,"1","2","6","2","6",NA,"8",NA,NA,"Japan"
2,392,"2","3","7","2","8",NA,"7",NA,NA,"Japan"
2,392,"2",NA,NA,"2","5",NA,"9",NA,NA,"Japan"
2,392,"3","2","5","1","2",NA,"4",NA,NA,"Japan"
2,392,"3","3","5","2","4",NA,"4",NA,NA,"Japan"
2,392,"2","1","6","2","6",NA,"2",NA,NA,"Japan"
2,392,"2","3","6","2","6",NA,"1",NA,NA,"Japan"
2,392,"2","3","7","2","5",NA,"3",NA,NA,"Japan"
2,392,"1","2","6","2","6",NA,"3",NA,NA,"Japan"
2,392,"1","3","10","2","7",NA,"3",NA,NA,"Japan"
2,392,"2","3","5","2",NA,NA,"4",NA,NA,"Japan"
2,392,"2","2","6","1","6",NA,"5",NA,NA,"Japan"
2,392,"1","3",NA,"2",NA,NA,"5",NA,NA,"Japan"
2,392,"2","3","4",NA,NA,NA,"6",NA,NA,"Japan"
2,392,"3","3","7","2","8",NA,"6",NA,NA,"Japan"
2,392,"1","2","8","1",NA,NA,"4",NA,NA,"Japan"
2,392,"1","2","8","1",NA,NA,NA,NA,NA,"Japan"
2,392,"3","2","4","1","5",NA,"3",NA,NA,"Japan"
2,392,"2","2","7","1","1",NA,"5",NA,NA,"Japan"
2,392,"2","2","8","2","6",NA,"2",NA,NA,"Japan"
2,392,NA,"2",NA,"2","8",NA,"1",NA,NA,"Japan"
2,392,"1","2","9","1","9",NA,"10",NA,NA,"Japan"
2,392,"2","2","5","2","10",NA,"7",NA,NA,"Japan"
2,392,"2","3","5","2","3",NA,"6",NA,NA,"Japan"
2,392,"3","1","7","2","4",NA,"4",NA,NA,"Japan"
2,392,"2","4","7","1","6",NA,"8",NA,NA,"Japan"
2,392,"2","2","7","1","7",NA,"7",NA,NA,"Japan"
2,392,"3","3","4","1","4",NA,"7",NA,NA,"Japan"
2,392,"2","1","5","1","7",NA,"5",NA,NA,"Japan"
2,392,"3","4","3","2","3",NA,"5",NA,NA,"Japan"
2,392,"2","2","5","1","6",NA,NA,NA,NA,"Japan"
2,392,"3","3","4","2","3",NA,NA,NA,NA,"Japan"
2,392,"2","1","7","1","7",NA,NA,NA,NA,"Japan"
2,392,"2","1","8",NA,"8",NA,"6",NA,NA,"Japan"
2,392,"2","2","8",NA,"7",NA,NA,NA,NA,"Japan"
2,392,"1","2","10","2","10",NA,"10",NA,NA,"Japan"
2,392,"1","2","8",NA,"8",NA,"8",NA,NA,"Japan"
2,392,"2","3","8","2","6",NA,NA,NA,NA,"Japan"
2,392,"2","2","8","1","7",NA,"6",NA,NA,"Japan"
2,392,"2","3","3","2","4",NA,"2",NA,NA,"Japan"
2,392,"2","2","8","1","7",NA,"3",NA,NA,"Japan"
2,392,"2","3","7",NA,"6",NA,"4",NA,NA,"Japan"
2,392,"2","2","7",NA,"5",NA,"3",NA,NA,"Japan"
2,392,"1","3","8","2","7",NA,"7",NA,NA,"Japan"
2,392,"2","2",NA,"2","5",NA,"1",NA,NA,"Japan"
2,392,"3","4","5","1","7",NA,"10",NA,NA,"Japan"
2,392,"1","1","8","1","10",NA,"4",NA,NA,"Japan"
2,392,"2","4","5","1","6",NA,"4",NA,NA,"Japan"
2,392,"2","3","7","1","6",NA,"4",NA,NA,"Japan"
2,392,NA,"3","5","2","6",NA,"5",NA,NA,"Japan"
2,392,NA,"3","6","2","5",NA,"6",NA,NA,"Japan"
2,392,"2","2","8","2","8",NA,"7",NA,NA,"Japan"
2,392,"2","3","8","2",NA,NA,"7",NA,NA,"Japan"
2,392,"1","3","5","2","6",NA,"5",NA,NA,"Japan"
2,392,"1","2","8","2","8",NA,"7",NA,NA,"Japan"
2,392,NA,"3","5","2",NA,NA,"3",NA,NA,"Japan"
2,392,"1","3","9","1","9",NA,"10",NA,NA,"Japan"
2,392,"2","2","8","2","9",NA,"9",NA,NA,"Japan"
2,392,"2","3","6","2","8",NA,"9",NA,NA,"Japan"
2,392,"2","3","6","2","3",NA,"2",NA,NA,"Japan"
2,392,"2","4","8","2","9",NA,"7",NA,NA,"Japan"
2,392,"2","3","6","2","6",NA,"4",NA,NA,"Japan"
2,392,"3","2","3","2","2",NA,NA,NA,NA,"Japan"
2,392,"2","5","6","1","7",NA,"8",NA,NA,"Japan"
2,392,"2","3","7","2","6",NA,"10",NA,NA,"Japan"
2,392,"2","2","7","1","6",NA,"9",NA,NA,"Japan"
2,392,"2","3","3","1","7",NA,"5",NA,NA,"Japan"
2,392,"2","3","3","2","3",NA,"5",NA,NA,"Japan"
2,392,"2","2","7","1","6",NA,"5",NA,NA,"Japan"
2,392,"1","2","10","2",NA,NA,NA,NA,NA,"Japan"
2,392,"2","4","5","2","5",NA,"10",NA,NA,"Japan"
2,392,"3","3","6","2","6",NA,"5",NA,NA,"Japan"
2,392,"2","2","8","1","8",NA,"10",NA,NA,"Japan"
2,392,"2","3","6","2","6",NA,"6",NA,NA,"Japan"
2,392,"3","3","6","2","4",NA,"5",NA,NA,"Japan"
2,392,"2","2","8","2","7",NA,"6",NA,NA,"Japan"
2,392,"2","1","8","1","8",NA,NA,NA,NA,"Japan"
2,392,"3","2","8","2","4",NA,"4",NA,NA,"Japan"
2,392,"1","3","10","2","10",NA,"10",NA,NA,"Japan"
2,392,"1","2","8","1","5",NA,"7",NA,NA,"Japan"
2,392,"1","2",NA,"2","1",NA,"4",NA,NA,"Japan"
2,392,"3","2","2","2","2",NA,"3",NA,NA,"Japan"
2,392,"2","3","8","2","10",NA,"8",NA,NA,"Japan"
2,392,"3","3","5","2","4",NA,"7",NA,NA,"Japan"
2,392,"2","2","8","1","9",NA,"4",NA,NA,"Japan"
2,392,"3","2","7",NA,"6",NA,"3",NA,NA,"Japan"
2,392,"1","3","6","2","6",NA,"6",NA,NA,"Japan"
2,392,NA,"3","7","2","7",NA,"5",NA,NA,"Japan"
2,392,"2","2","5","2","4",NA,"6",NA,NA,"Japan"
2,392,"2","3",NA,"2",NA,NA,"3",NA,NA,"Japan"
2,392,"1","1","10","1","9",NA,"6",NA,NA,"Japan"
2,392,"3","3","6","2","8",NA,"2",NA,NA,"Japan"
2,392,"3","2","3","1","1",NA,"2",NA,NA,"Japan"
2,392,"3","2","7","1","6",NA,"2",NA,NA,"Japan"
2,392,"2","2","3","2","7",NA,NA,NA,NA,"Japan"
2,392,"2","3","7","2","6",NA,"6",NA,NA,"Japan"
2,392,"2","3","7","1","7",NA,"10",NA,NA,"Japan"
2,392,"3","3","8","2","7",NA,"7",NA,NA,"Japan"
2,392,"2","3","7","2","6",NA,"5",NA,NA,"Japan"
2,392,"1","3","8",NA,"6",NA,"3",NA,NA,"Japan"
2,392,"2","2","8","1","7",NA,"8",NA,NA,"Japan"
2,392,NA,"2","5","2","4",NA,"5",NA,NA,"Japan"
2,392,"2","2","7","2",NA,NA,"3",NA,NA,"Japan"
2,392,"2","1","5","2","10",NA,NA,NA,NA,"Japan"
2,392,"1","3","8","2","8",NA,"4",NA,NA,"Japan"
2,392,"2","3","8",NA,"8",NA,"5",NA,NA,"Japan"
2,392,"1","3","6","1","5",NA,"4",NA,NA,"Japan"
2,392,"2","2","6","1","5",NA,"10",NA,NA,"Japan"
2,392,"2","2","6","2","4",NA,"5",NA,NA,"Japan"
2,392,"2","2","8","2","9",NA,"8",NA,NA,"Japan"
2,392,"2","3","6","2","6",NA,NA,NA,NA,"Japan"
2,392,"1","3","7","1","7",NA,"6",NA,NA,"Japan"
2,392,"3","3","4","2","2",NA,"3",NA,NA,"Japan"
2,392,"2","3","7","2","6",NA,"7",NA,NA,"Japan"
2,392,"2","3","7","2","7",NA,"2",NA,NA,"Japan"
2,392,"2","3","8","1","6",NA,"10",NA,NA,"Japan"
2,392,"2","2","9","1","7",NA,"6",NA,NA,"Japan"
2,392,NA,"3",NA,"2",NA,NA,"3",NA,NA,"Japan"
2,392,"2","3","7","1","5",NA,"3",NA,NA,"Japan"
2,392,"2","2","8","1","3",NA,"3",NA,NA,"Japan"
2,392,"1","3","9","1","9",NA,"2",NA,NA,"Japan"
2,392,"2","3","6","1","5",NA,"10",NA,NA,"Japan"
2,392,"1","2","10","2","10",NA,NA,NA,NA,"Japan"
2,392,"2","3","6","1","1",NA,"5",NA,NA,"Japan"
2,392,"2","4","10","2","6",NA,"3",NA,NA,"Japan"
2,392,NA,"2","7","2","7",NA,"5",NA,NA,"Japan"
2,392,"2","3","8","2","6",NA,"5",NA,NA,"Japan"
2,392,"2","3","7","2","8",NA,"9",NA,NA,"Japan"
2,392,"1","3","10","2","7",NA,"4",NA,NA,"Japan"
2,392,NA,"4","6","2","5",NA,"7",NA,NA,"Japan"
2,392,"2","2","6","1","6",NA,"6",NA,NA,"Japan"
2,392,"2","2","6","2","6",NA,"3",NA,NA,"Japan"
2,392,"1","2","8",NA,"8",NA,"10",NA,NA,"Japan"
2,392,"2","3","7","1","6",NA,"10",NA,NA,"Japan"
2,392,"2","2","6","1","7",NA,"8",NA,NA,"Japan"
2,392,NA,"2","4",NA,"9",NA,NA,NA,NA,"Japan"
2,392,"2","2","3","2","5",NA,"4",NA,NA,"Japan"
2,392,"2","2","6","1","6",NA,"9",NA,NA,"Japan"
2,392,"1","1","10","1","8",NA,"7",NA,NA,"Japan"
2,392,"2","2","5","2","3",NA,"4",NA,NA,"Japan"
2,392,"2","3","6","2","7",NA,"4",NA,NA,"Japan"
2,392,"3","3","5","1","1",NA,NA,NA,NA,"Japan"
2,392,"1","3","8","1","7",NA,"7",NA,NA,"Japan"
2,392,"2","3","6","1","10",NA,"10",NA,NA,"Japan"
2,392,"2","2","8","2","9",NA,NA,NA,NA,"Japan"
2,392,"2","2","5","1","5",NA,"3",NA,NA,"Japan"
2,392,"3","3","3","2","3",NA,"1",NA,NA,"Japan"
2,392,"1","2","7","2","6",NA,"6",NA,NA,"Japan"
2,392,"2","2","7","2","7",NA,"10",NA,NA,"Japan"
2,392,"1","3","10","2","8",NA,NA,NA,NA,"Japan"
2,392,"2","2","7","1","9",NA,"3",NA,NA,"Japan"
2,392,"3","3","6","2","3",NA,"3",NA,NA,"Japan"
2,392,"2","3","6","1","7",NA,"8",NA,NA,"Japan"
2,392,"2","3","8",NA,"6",NA,"9",NA,NA,"Japan"
2,392,"2","4","8","1","10",NA,"10",NA,NA,"Japan"
2,392,"1","4","7","2","7",NA,"2",NA,NA,"Japan"
2,392,"3","3","7","2","4",NA,"5",NA,NA,"Japan"
2,392,"2","3","4","2","5",NA,"8",NA,NA,"Japan"
2,392,"2","3","7","1","5",NA,"3",NA,NA,"Japan"
2,392,"2","3","6","2","3",NA,"7",NA,NA,"Japan"
2,392,"1","2","8","1","10",NA,"7",NA,NA,"Japan"
2,392,"2","3","6","2","5",NA,"6",NA,NA,"Japan"
2,392,"1","2","7","1","8",NA,"8",NA,NA,"Japan"
2,392,"1","3","10","1","10",NA,"9",NA,NA,"Japan"
2,392,"2","3","8","2",NA,NA,"5",NA,NA,"Japan"
2,392,"2","3","6",NA,"6",NA,NA,NA,NA,"Japan"
2,392,"2","4","5","1","6",NA,NA,NA,NA,"Japan"
2,392,NA,NA,NA,NA,NA,NA,"9",NA,NA,"Japan"
2,392,"2","2","8","1","7",NA,"9",NA,NA,"Japan"
2,392,"2","2","8","1","8",NA,"5",NA,NA,"Japan"
2,392,"1","1","9","1","8",NA,"7",NA,NA,"Japan"
2,392,"2","2","8","1","8",NA,"10",NA,NA,"Japan"
2,392,"2","3","8","2","9",NA,"10",NA,NA,"Japan"
2,392,"2","2","8","1","7",NA,"10",NA,NA,"Japan"
2,392,NA,"3","6","2","4",NA,"2",NA,NA,"Japan"
2,392,"1","2","7","1","7",NA,"5",NA,NA,"Japan"
2,392,NA,"3","6",NA,"6",NA,NA,NA,NA,"Japan"
2,392,"2","2","4","2","2",NA,"3",NA,NA,"Japan"
2,392,"2","2","8","2","7",NA,NA,NA,NA,"Japan"
2,392,NA,"3","6","2","5",NA,"6",NA,NA,"Japan"
2,392,"2","1","10","1","8",NA,"3",NA,NA,"Japan"
2,392,"1","3","8","1","8",NA,"6",NA,NA,"Japan"
2,392,"3","3","3","2","1",NA,"10",NA,NA,"Japan"
2,392,"1","2","9","2","9",NA,"10",NA,NA,"Japan"
2,392,"3","3","6","1","5",NA,"5",NA,NA,"Japan"
2,392,NA,"2","5","1","5",NA,"4",NA,NA,"Japan"
2,392,"1","3","10","2","10",NA,"1",NA,NA,"Japan"
2,392,"1","3","10","2","9",NA,NA,NA,NA,"Japan"
2,392,"3","3","6","2","6",NA,"7",NA,NA,"Japan"
2,392,"3","3","4","2","2",NA,"6",NA,NA,"Japan"
2,392,"4","1","1","2","1",NA,"1",NA,NA,"Japan"
2,392,"2","3","9","2","10",NA,"8",NA,NA,"Japan"
2,392,"2","3","7","1","7",NA,NA,NA,NA,"Japan"
2,392,"2","4","7","1","7",NA,"7",NA,NA,"Japan"
2,392,"1","1","9","1","10",NA,NA,NA,NA,"Japan"
2,392,"2","2","8","2","9",NA,"10",NA,NA,"Japan"
2,392,"3","2","5","1","3",NA,"1",NA,NA,"Japan"
2,392,"2","4","6","1","9",NA,"10",NA,NA,"Japan"
2,392,NA,"4",NA,"2","9",NA,NA,NA,NA,"Japan"
2,392,"3","4",NA,"2","5",NA,"1",NA,NA,"Japan"
2,392,"3","3","5","2","5",NA,"4",NA,NA,"Japan"
2,392,"2","3","7","1","8",NA,"10",NA,NA,"Japan"
2,392,"3","5","5","2","6",NA,"1",NA,NA,"Japan"
2,392,"2","1","8","2","8",NA,"6",NA,NA,"Japan"
2,392,"3","3","3","2","1",NA,"7",NA,NA,"Japan"
2,392,"2","3","7","2","5",NA,"8",NA,NA,"Japan"
2,392,"3","3","5","2","6",NA,"8",NA,NA,"Japan"
2,392,"2","2","5","1",NA,NA,"7",NA,NA,"Japan"
2,392,"2","2","5","1","5",NA,"7",NA,NA,"Japan"
2,392,"2","3","8","2","8",NA,"5",NA,NA,"Japan"
2,392,"2","3","7","2","8",NA,"5",NA,NA,"Japan"
2,392,NA,"3","5",NA,NA,NA,"5",NA,NA,"Japan"
2,392,"2","3","7","1","6",NA,"6",NA,NA,"Japan"
2,392,"2","2",NA,"2",NA,NA,"2",NA,NA,"Japan"
2,392,"3","3","3","2","5",NA,"1",NA,NA,"Japan"
2,392,"2","3","6","2","6",NA,"4",NA,NA,"Japan"
2,392,"3","2","4","1","5",NA,"7",NA,NA,"Japan"
2,392,NA,"3","8","2","4",NA,"3",NA,NA,"Japan"
2,392,"3","5","5","2","5",NA,"1",NA,NA,"Japan"
2,392,"1","2","10","2",NA,NA,"2",NA,NA,"Japan"
2,392,"1","3","6","1",NA,NA,"3",NA,NA,"Japan"
2,392,"3","4","3","1","3",NA,"4",NA,NA,"Japan"
2,392,"2","2","7","2","10",NA,"7",NA,NA,"Japan"
2,392,"1","1","9","2","3",NA,"3",NA,NA,"Japan"
2,392,"1","3","9","1","9",NA,"1",NA,NA,"Japan"
2,392,"2","3","7","1","7",NA,"3",NA,NA,"Japan"
2,392,"1","2","8",NA,"9",NA,"3",NA,NA,"Japan"
2,392,"1","2","7","1","5",NA,"4",NA,NA,"Japan"
2,392,"2","3","5","2","6",NA,"5",NA,NA,"Japan"
2,392,"2","3","8","2","9",NA,"9",NA,NA,"Japan"
2,392,"2","3","6","2",NA,NA,"4",NA,NA,"Japan"
2,392,"2","2","6","2","6",NA,"5",NA,NA,"Japan"
2,392,"2","3","5","2","3",NA,NA,NA,NA,"Japan"
2,392,"1","2","8","2","4",NA,"4",NA,NA,"Japan"
2,392,NA,"4","6","2","4",NA,"10",NA,NA,"Japan"
2,392,"3","3","6","1","10",NA,"4",NA,NA,"Japan"
2,392,"2","1","8","2","8",NA,"4",NA,NA,"Japan"
2,392,"2","2","8","2","5",NA,NA,NA,NA,"Japan"
2,392,"2","2","7","2","7",NA,"5",NA,NA,"Japan"
2,392,"3","2","3","2","1",NA,"6",NA,NA,"Japan"
2,392,"1","2","8","1","9",NA,"10",NA,NA,"Japan"
2,392,"2","2","8","1","7",NA,"10",NA,NA,"Japan"
2,392,"1","1","9","1",NA,NA,"10",NA,NA,"Japan"
2,392,"2","2","8","1","6",NA,"6",NA,NA,"Japan"
2,392,"2","3","8","1","8",NA,"10",NA,NA,"Japan"
2,392,"2","2","8","2","6",NA,NA,NA,NA,"Japan"
2,392,"2","2","7","2","6",NA,"8",NA,NA,"Japan"
2,392,"2","3","6","2","1",NA,"3",NA,NA,"Japan"
2,392,"2","2","1",NA,"8",NA,"5",NA,NA,"Japan"
2,392,"2","2","6","1","5",NA,"7",NA,NA,"Japan"
2,392,"2","3","8","1","8",NA,"6",NA,NA,"Japan"
2,392,"2","3","6","2","6",NA,NA,NA,NA,"Japan"
2,392,"1","1","8","1","8",NA,"6",NA,NA,"Japan"
2,392,"1","2","7","2","5",NA,"4",NA,NA,"Japan"
2,392,"2","1","8","1","8",NA,NA,NA,NA,"Japan"
2,392,"2","3","7","2","6",NA,"5",NA,NA,"Japan"
2,392,"1","1","5","1","6",NA,"5",NA,NA,"Japan"
2,392,"2","1",NA,NA,NA,NA,NA,NA,NA,"Japan"
2,392,"2","3","6","2","3",NA,"2",NA,NA,"Japan"
2,392,"2","3","7","1","8",NA,"2",NA,NA,"Japan"
2,392,"2","2","8","1","7",NA,"5",NA,NA,"Japan"
2,392,"3","2","4","2","4",NA,NA,NA,NA,"Japan"
2,392,"2","2","7","2","6",NA,"6",NA,NA,"Japan"
2,392,"2","2","4","2","4",NA,"2",NA,NA,"Japan"
2,392,"3","4","5",NA,"3",NA,"3",NA,NA,"Japan"
2,392,"2","2","8","2","3",NA,"2",NA,NA,"Japan"
2,392,"2","3","8","1","5",NA,"3",NA,NA,"Japan"
2,392,"2","3","7","1","1",NA,"3",NA,NA,"Japan"
2,392,"2","3",NA,"2","3",NA,"5",NA,NA,"Japan"
